delivery_id,product_id,quantity,delivery_date,supplier_id,region_id,country_id
3090,42,150.0,2022-05-09 17:00:00,17.0,4,9
3091,100,193.0,2022-05-09 18:00:00,14.0,35,6
3092,67,,2022-05-09 19:00:00,16.0,24,8
3093,46,,2022-05-09 20:00:00,20.0,21,6
3094,26,719.0,2022-05-09 21:00:00,19.0,9,3
3095,84,235.0,2022-05-09 22:00:00,7.0,5,4
3096,29,76.0,2022-05-09 23:00:00,,27,7
3097,19,499.0,2022-05-10 00:00:00,5.0,33,8
3098,26,545.0,2022-05-10 01:00:00,,2,3
3099,99,385.0,2022-05-10 02:00:00,8.0,3,5
3100,19,300.0,2022-05-10 03:00:00,1.0,11,8
3101,39,580.0,2022-05-10 04:00:00,4.0,18,4
3102,14,549.0,2022-05-10 05:00:00,13.0,25,9
3103,94,153.0,2022-05-10 06:00:00,18.0,26,6
3104,22,894.0,2022-05-10 07:00:00,7.0,29,7
3105,59,92.0,2022-05-10 08:00:00,1.0,17,4
3106,83,224.0,2022-05-10 09:00:00,4.0,21,2
3107,5,149.0,2022-05-10 10:00:00,13.0,25,3
3108,12,,2022-05-10 11:00:00,3.0,25,1
3109,9,679.0,2022-05-10 12:00:00,,18,9
3110,54,235.0,2022-05-10 13:00:00,11.0,35,9
3111,32,904.0,2022-05-10 14:00:00,18.0,5,2
3112,28,191.0,2022-05-10 15:00:00,5.0,5,6
3113,81,,2022-05-10 16:00:00,3.0,11,3
3114,96,849.0,2022-05-10 17:00:00,3.0,31,10
3115,57,838.0,2022-05-10 18:00:00,10.0,30,2
3116,75,557.0,2022-05-10 19:00:00,6.0,21,4
3117,82,227.0,2022-05-10 20:00:00,19.0,17,1
3118,66,148.0,2022-05-10 21:00:00,3.0,6,1
3119,28,408.0,2022-05-10 22:00:00,19.0,9,4
3120,68,556.0,2022-05-10 23:00:00,8.0,22,5
3121,7,499.0,2022-05-11 00:00:00,16.0,32,8
3122,60,998.0,2022-05-11 01:00:00,,24,9
3123,59,449.0,2022-05-11 02:00:00,3.0,2,6
3124,93,80.0,2022-05-11 03:00:00,1.0,1,1
3125,52,83.0,,17.0,14,9
3126,37,,2022-05-11 05:00:00,4.0,31,3
3127,98,534.0,2022-05-11 06:00:00,8.0,13,2
3128,15,,2022-05-11 07:00:00,6.0,6,5
3129,85,335.0,2022-05-11 08:00:00,10.0,18,7
3130,11,697.0,2022-05-11 09:00:00,11.0,5,9
3131,57,111.0,2022-05-11 10:00:00,9.0,2,8
3132,82,24.0,2022-05-11 11:00:00,2.0,11,10
3133,55,227.0,,1.0,31,4
3134,36,,2022-05-11 13:00:00,8.0,7,8
3135,52,49.0,2022-05-11 14:00:00,20.0,6,6
3136,87,494.0,2022-05-11 15:00:00,17.0,28,6
3137,17,,2022-05-11 16:00:00,13.0,18,10
3138,86,162.0,2022-05-11 17:00:00,12.0,1,3
3139,40,772.0,,8.0,7,8
3140,5,751.0,2022-05-11 19:00:00,15.0,4,9
3141,57,170.0,2022-05-11 20:00:00,15.0,7,5
3142,80,248.0,2022-05-11 21:00:00,8.0,29,1
3143,2,51.0,,11.0,9,7
3144,95,,2022-05-11 23:00:00,11.0,10,9
3145,46,199.0,2022-05-12 00:00:00,3.0,32,7
3146,98,221.0,2022-05-12 01:00:00,6.0,30,6
3147,97,,2022-05-12 02:00:00,9.0,36,4
3148,88,292.0,2022-05-12 03:00:00,14.0,8,5
3149,64,111.0,2022-05-12 04:00:00,1.0,9,5
3150,74,61.0,2022-05-12 05:00:00,,25,2
3151,43,148.0,,,28,1
3152,51,164.0,,11.0,32,2
3153,1,29.0,2022-05-12 08:00:00,12.0,14,8
3154,66,791.0,2022-05-12 09:00:00,12.0,30,7
3155,17,251.0,2022-05-12 10:00:00,15.0,34,6
3156,90,916.0,2022-05-12 11:00:00,8.0,10,4
3157,63,94.0,2022-05-12 12:00:00,3.0,1,3
3158,82,932.0,,12.0,1,1
3159,8,,2022-05-12 14:00:00,14.0,23,10
3160,57,920.0,2022-05-12 15:00:00,16.0,28,9
3161,81,348.0,2022-05-12 16:00:00,19.0,30,8
3162,10,517.0,2022-05-12 17:00:00,5.0,33,2
3163,37,375.0,2022-05-12 18:00:00,,34,1
3164,13,,2022-05-12 19:00:00,10.0,31,1
3165,58,839.0,,3.0,6,5
3166,63,743.0,2022-05-12 21:00:00,,34,7
3167,87,108.0,2022-05-12 22:00:00,15.0,20,4
3168,50,328.0,2022-05-12 23:00:00,8.0,17,8
3169,43,314.0,2022-05-13 00:00:00,10.0,7,5
3170,70,253.0,2022-05-13 01:00:00,11.0,8,5
3171,94,943.0,2022-05-13 02:00:00,6.0,28,10
3172,69,99.0,2022-05-13 03:00:00,16.0,6,8
3173,66,,2022-05-13 04:00:00,12.0,6,1
3174,29,,2022-05-13 05:00:00,5.0,28,3
3175,69,168.0,2022-05-13 06:00:00,14.0,15,5
3176,58,858.0,2022-05-13 07:00:00,,25,4
3177,67,628.0,2022-05-13 08:00:00,16.0,9,6
3178,79,842.0,2022-05-13 09:00:00,7.0,32,5
3179,12,771.0,2022-05-13 10:00:00,20.0,4,10
3180,44,1400.0,2022-05-13 11:00:00,,31,3
3181,82,550.0,2022-05-13 12:00:00,,8,9
3182,45,450.0,2022-05-13 13:00:00,15.0,26,2
3183,99,801.0,2022-05-13 14:00:00,10.0,25,3
3184,59,85.0,,15.0,9,4
3185,54,892.0,2022-05-13 16:00:00,9.0,28,2
3186,13,633.0,2022-05-13 17:00:00,2.0,26,5
3187,97,150.0,2022-05-13 18:00:00,3.0,31,8
3188,70,197.0,2022-05-13 19:00:00,4.0,4,8
3189,93,96.0,,6.0,6,2
3190,55,558.0,2022-05-13 21:00:00,,1,1
3191,32,122.0,2022-05-13 22:00:00,20.0,19,10
3192,36,446.0,,,6,10
3193,1,340.0,,1.0,29,10
3194,83,250.0,2022-05-14 01:00:00,10.0,21,9
3195,10,919.0,2022-05-14 02:00:00,12.0,29,8
3196,67,352.0,,2.0,33,10
3197,73,520.0,2022-05-14 04:00:00,,2,3
3198,44,,,2.0,30,3
3199,54,518.0,2022-05-14 06:00:00,4.0,13,9
3200,69,920.0,2022-05-14 07:00:00,4.0,19,4
3201,95,507.0,2022-05-14 08:00:00,14.0,10,6
3202,10,454.0,2022-05-14 09:00:00,6.0,34,3
3203,64,430.0,,19.0,27,10
3204,47,824.0,2022-05-14 11:00:00,19.0,11,6
3205,52,303.0,2022-05-14 12:00:00,2.0,2,1
3206,93,390.0,2022-05-14 13:00:00,2.0,11,2
3207,53,238.0,2022-05-14 14:00:00,20.0,35,2
3208,67,1.0,2022-05-14 15:00:00,17.0,17,5
3209,77,887.0,,7.0,27,4
3210,12,25.0,2022-05-14 17:00:00,5.0,10,4
3211,78,834.0,2022-05-14 18:00:00,11.0,4,6
3212,23,789.0,2022-05-14 19:00:00,16.0,18,7
3213,46,893.0,2022-05-14 20:00:00,16.0,13,9
3214,45,,2022-05-14 21:00:00,20.0,7,4
3215,93,44.0,2022-05-14 22:00:00,4.0,36,9
3216,95,361.0,2022-05-14 23:00:00,16.0,33,8
3217,45,905.0,2022-05-15 00:00:00,2.0,5,10
3218,10,314.0,2022-05-15 01:00:00,,3,8
3219,88,,2022-05-15 02:00:00,15.0,22,4
3220,20,985.0,2022-05-15 03:00:00,14.0,27,4
3221,12,293.0,2022-05-15 04:00:00,19.0,26,2
3222,8,,2022-05-15 05:00:00,,3,1
3223,71,857.0,2022-05-15 06:00:00,14.0,1,8
3224,37,412.0,2022-05-15 07:00:00,12.0,7,4
3225,36,192.0,2022-05-15 08:00:00,,30,8
3226,35,146.0,2022-05-15 09:00:00,13.0,27,10
3227,93,757.0,2022-05-15 10:00:00,6.0,1,1
3228,60,144.0,2022-05-15 11:00:00,13.0,18,5
3229,64,296.0,2022-05-15 12:00:00,17.0,24,6
3230,27,986.0,2022-05-15 13:00:00,4.0,31,9
3231,9,632.0,2022-05-15 14:00:00,9.0,32,4
3232,85,824.0,2022-05-15 15:00:00,,5,4
3233,27,681.0,2022-05-15 16:00:00,16.0,7,10
3234,64,225.0,2022-05-15 17:00:00,13.0,12,4
3235,18,399.0,2022-05-15 18:00:00,1.0,36,6
3236,35,638.0,2022-05-15 19:00:00,15.0,7,4
3237,33,166.0,2022-05-15 20:00:00,1.0,9,10
3238,82,270.0,2022-05-15 21:00:00,6.0,17,8
3239,43,347.0,2022-05-15 22:00:00,19.0,1,8
3240,81,84.0,2022-05-15 23:00:00,11.0,24,6
3241,94,167.0,2022-05-16 00:00:00,3.0,4,5
3242,97,468.0,2022-05-16 01:00:00,5.0,20,8
3243,53,60.0,2022-05-16 02:00:00,7.0,6,9
3244,28,686.0,2022-05-16 03:00:00,11.0,4,4
3245,31,,2022-05-16 04:00:00,6.0,12,5
3246,18,,2022-05-16 05:00:00,6.0,24,6
3247,12,268.0,2022-05-16 06:00:00,2.0,22,10
3248,8,256.0,2022-05-16 07:00:00,12.0,27,10
3249,78,942.0,2022-05-16 08:00:00,7.0,14,7
3250,62,812.0,2022-05-16 09:00:00,5.0,5,8
3251,43,684.0,2022-05-16 10:00:00,15.0,14,9
3252,37,339.0,2022-05-16 11:00:00,19.0,25,4
3253,55,152.0,2022-05-16 12:00:00,17.0,2,4
3254,52,601.0,,17.0,28,5
3255,17,79.0,,4.0,7,8
3256,40,495.0,2022-05-16 15:00:00,7.0,19,7
3257,98,911.0,2022-05-16 16:00:00,10.0,25,2
3258,31,516.0,2022-05-16 17:00:00,5.0,26,5
3259,49,358.0,2022-05-16 18:00:00,,4,8
3260,56,408.0,2022-05-16 19:00:00,1.0,12,8
3261,41,788.0,2022-05-16 20:00:00,14.0,8,8
3262,72,,2022-05-16 21:00:00,15.0,18,6
3263,79,46.0,2022-05-16 22:00:00,11.0,21,2
3264,47,254.0,2022-05-16 23:00:00,19.0,26,1
3265,77,361.0,2022-05-17 00:00:00,16.0,10,7
3266,43,,2022-05-17 01:00:00,6.0,4,5
3267,34,646.0,2022-05-17 02:00:00,,7,1
3268,88,962.0,2022-05-17 03:00:00,12.0,8,9
3269,58,732.0,2022-05-17 04:00:00,12.0,27,2
3270,56,639.0,2022-05-17 05:00:00,,13,4
3271,33,430.0,,12.0,35,4
3272,84,291.0,2022-05-17 07:00:00,9.0,11,7
3273,33,713.0,2022-05-17 08:00:00,16.0,2,9
3274,30,524.0,2022-05-17 09:00:00,,36,7
3275,58,776.0,2022-05-17 10:00:00,20.0,10,6
3276,13,988.0,2022-05-17 11:00:00,12.0,4,1
3277,78,855.0,2022-05-17 12:00:00,7.0,22,8
3278,47,637.0,2022-05-17 13:00:00,2.0,15,10
3279,83,49.0,,17.0,33,7
3280,62,660.0,2022-05-17 15:00:00,18.0,17,8
3281,57,,2022-05-17 16:00:00,17.0,20,8
3282,60,6990.0,2022-05-17 17:00:00,11.0,11,2
3283,74,818.0,2022-05-17 18:00:00,2.0,14,4
3284,24,788.0,2022-05-17 19:00:00,2.0,25,8
3285,4,915.0,2022-05-17 20:00:00,1.0,34,6
3286,21,539.0,2022-05-17 21:00:00,9.0,23,1
3287,32,95.0,2022-05-17 22:00:00,12.0,14,7
3288,94,,2022-05-17 23:00:00,6.0,27,1
3289,28,,2022-05-18 00:00:00,,33,7
3290,57,337.0,2022-05-18 01:00:00,4.0,33,2
3291,69,21.0,2022-05-18 02:00:00,,2,6
3292,33,346.0,2022-05-18 03:00:00,1.0,13,7
3293,37,987.0,2022-05-18 04:00:00,5.0,19,3
3294,24,304.0,2022-05-18 05:00:00,12.0,36,10
3295,61,552.0,2022-05-18 06:00:00,1.0,7,2
3296,83,638.0,2022-05-18 07:00:00,4.0,5,7
3297,55,140.0,2022-05-18 08:00:00,,28,6
3298,4,747.0,2022-05-18 09:00:00,1.0,13,9
3299,12,222.0,2022-05-18 10:00:00,4.0,13,7
3300,49,566.0,2022-05-18 11:00:00,9.0,4,6
3301,7,166.0,2022-05-18 12:00:00,14.0,18,2
3302,54,242.0,2022-05-18 13:00:00,8.0,33,4
3303,65,45.0,2022-05-18 14:00:00,7.0,33,8
3304,92,182.0,2022-05-18 15:00:00,13.0,25,9
3305,1,536.0,2022-05-18 16:00:00,8.0,31,6
3306,16,756.0,2022-05-18 17:00:00,15.0,33,4
3307,40,86.0,2022-05-18 18:00:00,9.0,5,8
3308,36,290.0,2022-05-18 19:00:00,7.0,27,3
3309,81,236.0,2022-05-18 20:00:00,19.0,24,9
3310,98,836.0,2022-05-18 21:00:00,19.0,31,8
3311,47,938.0,2022-05-18 22:00:00,1.0,2,4
3312,8,746.0,,13.0,11,3
3313,96,324.0,2022-05-19 00:00:00,14.0,6,7
3314,11,,2022-05-19 01:00:00,20.0,36,9
3315,79,3990.0,2022-05-19 02:00:00,9.0,25,6
3316,28,,2022-05-19 03:00:00,2.0,22,7
3317,81,789.0,2022-05-19 04:00:00,14.0,11,5
3318,44,861.0,2022-05-19 05:00:00,8.0,36,7
3319,1,884.0,2022-05-19 06:00:00,17.0,15,3
3320,89,709.0,2022-05-19 07:00:00,2.0,18,2
3321,6,,2022-05-19 08:00:00,4.0,21,9
3322,71,781.0,2022-05-19 09:00:00,12.0,35,10
3323,33,817.0,,16.0,20,8
3324,5,893.0,2022-05-19 11:00:00,14.0,15,5
3325,35,451.0,2022-05-19 12:00:00,18.0,33,4
3326,19,640.0,2022-05-19 13:00:00,7.0,18,5
3327,48,835.0,2022-05-19 14:00:00,20.0,34,6
3328,86,762.0,,10.0,36,9
3329,17,191.0,2022-05-19 16:00:00,8.0,22,2
3330,62,636.0,2022-05-19 17:00:00,,10,9
3331,40,986.0,2022-05-19 18:00:00,14.0,26,8
3332,48,818.0,2022-05-19 19:00:00,20.0,31,4
3333,94,476.0,2022-05-19 20:00:00,4.0,13,1
3334,19,532.0,2022-05-19 21:00:00,15.0,31,5
3335,79,22.0,2022-05-19 22:00:00,3.0,15,10
3336,76,379.0,2022-05-19 23:00:00,20.0,12,2
3337,59,693.0,,5.0,23,8
3338,61,741.0,2022-05-20 01:00:00,15.0,6,1
3339,63,769.0,2022-05-20 02:00:00,5.0,1,1
3340,69,260.0,2022-05-20 03:00:00,12.0,18,3
3341,50,697.0,2022-05-20 04:00:00,10.0,21,3
3342,37,800.0,2022-05-20 05:00:00,7.0,5,4
3343,56,600.0,2022-05-20 06:00:00,17.0,25,3
3344,94,542.0,2022-05-20 07:00:00,4.0,21,7
3345,34,137.0,,12.0,5,3
3346,67,,2022-05-20 09:00:00,9.0,7,8
3347,99,6.0,2022-05-20 10:00:00,9.0,29,6
3348,46,955.0,2022-05-20 11:00:00,,36,7
3349,41,888.0,2022-05-20 12:00:00,2.0,31,4
3350,55,186.0,2022-05-20 13:00:00,1.0,1,3
3351,82,22.0,2022-05-20 14:00:00,18.0,34,8
3352,47,317.0,2022-05-20 15:00:00,18.0,22,7
3353,28,,2022-05-20 16:00:00,9.0,28,6
3354,79,829.0,2022-05-20 17:00:00,7.0,20,5
3355,98,,2022-05-20 18:00:00,3.0,29,2
3356,55,593.0,2022-05-20 19:00:00,19.0,6,5
3357,99,550.0,2022-05-20 20:00:00,9.0,28,9
3358,60,134.0,2022-05-20 21:00:00,3.0,9,7
3359,82,921.0,2022-05-20 22:00:00,12.0,4,2
3360,43,,2022-05-20 23:00:00,9.0,13,10
3361,74,,2022-05-21 00:00:00,18.0,24,4
3362,27,831.0,2022-05-21 01:00:00,9.0,23,10
3363,95,356.0,2022-05-21 02:00:00,12.0,6,5
3364,70,209.0,2022-05-21 03:00:00,1.0,11,6
3365,71,8.0,2022-05-21 04:00:00,17.0,10,1
3366,42,547.0,2022-05-21 05:00:00,11.0,27,4
3367,36,53.0,2022-05-21 06:00:00,4.0,11,1
3368,74,419.0,2022-05-21 07:00:00,1.0,1,10
3369,26,847.0,,13.0,18,10
3370,63,125.0,2022-05-21 09:00:00,17.0,12,3
3371,16,462.0,2022-05-21 10:00:00,,29,5
3372,98,876.0,2022-05-21 11:00:00,7.0,12,3
3373,90,858.0,2022-05-21 12:00:00,12.0,9,3
3374,38,579.0,2022-05-21 13:00:00,18.0,13,2
3375,22,,2022-05-21 14:00:00,4.0,22,5
3376,25,7490.0,2022-05-21 15:00:00,1.0,12,9
3377,74,206.0,2022-05-21 16:00:00,11.0,26,1
3378,1,,2022-05-21 17:00:00,19.0,35,5
3379,49,181.0,2022-05-21 18:00:00,20.0,9,3
3380,60,934.0,2022-05-21 19:00:00,1.0,9,4
3381,52,737.0,2022-05-21 20:00:00,1.0,13,5
3382,30,842.0,2022-05-21 21:00:00,16.0,18,10
3383,83,750.0,2022-05-21 22:00:00,6.0,14,3
3384,59,559.0,2022-05-21 23:00:00,,20,4
3385,72,709.0,2022-05-22 00:00:00,19.0,28,1
3386,31,180.0,2022-05-22 01:00:00,8.0,9,2
3387,81,638.0,2022-05-22 02:00:00,8.0,26,2
3388,12,425.0,2022-05-22 03:00:00,12.0,25,10
3389,60,,,12.0,20,1
3390,45,415.0,,7.0,14,2
3391,77,631.0,2022-05-22 06:00:00,12.0,10,9
3392,69,320.0,2022-05-22 07:00:00,7.0,1,8
3393,79,209.0,2022-05-22 08:00:00,20.0,8,4
3394,84,447.0,2022-05-22 09:00:00,5.0,36,4
3395,44,673.0,2022-05-22 10:00:00,17.0,23,10
3396,23,101.0,2022-05-22 11:00:00,20.0,8,1
3397,41,482.0,2022-05-22 12:00:00,4.0,4,8
3398,61,809.0,2022-05-22 13:00:00,8.0,24,5
3399,32,385.0,2022-05-22 14:00:00,19.0,10,3
3400,56,456.0,2022-05-22 15:00:00,12.0,12,1
3401,100,244.0,2022-05-22 16:00:00,18.0,19,9
3402,46,356.0,2022-05-22 17:00:00,5.0,15,3
3403,91,539.0,2022-05-22 18:00:00,,21,10
3404,72,683.0,2022-05-22 19:00:00,15.0,15,9
3405,9,245.0,2022-05-22 20:00:00,1.0,29,9
3406,75,519.0,2022-05-22 21:00:00,15.0,33,8
3407,23,632.0,2022-05-22 22:00:00,19.0,7,7
3408,12,634.0,2022-05-22 23:00:00,7.0,23,7
3409,82,184.0,2022-05-23 00:00:00,2.0,31,10
3410,57,491.0,2022-05-23 01:00:00,12.0,11,5
3411,81,597.0,2022-05-23 02:00:00,11.0,33,9
3412,3,241.0,2022-05-23 03:00:00,16.0,12,4
3413,75,174.0,,13.0,35,1
3414,9,613.0,,,25,6
3415,26,150.0,2022-05-23 06:00:00,13.0,2,8
3416,55,422.0,2022-05-23 07:00:00,15.0,12,10
3417,47,,2022-05-23 08:00:00,15.0,33,9
3418,100,560.0,2022-05-23 09:00:00,3.0,33,2
3419,39,503.0,,18.0,13,4
3420,92,689.0,2022-05-23 11:00:00,20.0,25,5
3421,84,517.0,2022-05-23 12:00:00,20.0,34,8
3422,33,394.0,2022-05-23 13:00:00,2.0,12,3
3423,8,337.0,2022-05-23 14:00:00,5.0,9,3
3424,80,379.0,2022-05-23 15:00:00,14.0,23,3
3425,9,88.0,,19.0,36,8
3426,25,852.0,2022-05-23 17:00:00,7.0,4,9
3427,1,593.0,,20.0,3,8
3428,66,741.0,2022-05-23 19:00:00,16.0,25,6
3429,68,211.0,2022-05-23 20:00:00,17.0,14,3
3430,63,,2022-05-23 21:00:00,5.0,30,3
3431,98,245.0,2022-05-23 22:00:00,3.0,5,5
3432,46,,2022-05-23 23:00:00,3.0,32,3
3433,67,333.0,2022-05-24 00:00:00,8.0,25,10
3434,39,519.0,2022-05-24 01:00:00,5.0,12,4
3435,52,140.0,,19.0,11,3
3436,100,433.0,2022-05-24 03:00:00,18.0,30,4
3437,31,971.0,,20.0,21,10
3438,20,987.0,2022-05-24 05:00:00,11.0,34,5
3439,16,46.0,2022-05-24 06:00:00,9.0,4,1
3440,61,209.0,2022-05-24 07:00:00,,33,3
3441,18,211.0,2022-05-24 08:00:00,17.0,33,10
3442,86,951.0,2022-05-24 09:00:00,3.0,9,10
3443,82,403.0,2022-05-24 10:00:00,4.0,23,4
3444,41,725.0,2022-05-24 11:00:00,14.0,9,8
3445,66,862.0,2022-05-24 12:00:00,,24,8
3446,22,287.0,2022-05-24 13:00:00,19.0,35,5
3447,16,577.0,2022-05-24 14:00:00,14.0,11,1
3448,53,641.0,2022-05-24 15:00:00,19.0,3,7
3449,25,553.0,2022-05-24 16:00:00,18.0,31,5
3450,55,952.0,2022-05-24 17:00:00,9.0,36,1
3451,86,464.0,2022-05-24 18:00:00,3.0,20,1
3452,77,866.0,2022-05-24 19:00:00,8.0,31,1
3453,84,625.0,2022-05-24 20:00:00,,28,5
3454,16,770.0,2022-05-24 21:00:00,4.0,15,6
3455,28,,2022-05-24 22:00:00,4.0,21,10
3456,21,52.0,2022-05-24 23:00:00,4.0,9,7
3457,6,504.0,2022-05-25 00:00:00,5.0,4,2
3458,58,547.0,2022-05-25 01:00:00,6.0,22,5
3459,77,478.0,2022-05-25 02:00:00,14.0,5,6
3460,96,656.0,2022-05-25 03:00:00,,34,10
3461,61,594.0,2022-05-25 04:00:00,9.0,22,10
3462,10,642.0,,15.0,13,3
3463,66,309.0,2022-05-25 06:00:00,1.0,8,2
3464,70,661.0,,20.0,6,5
3465,39,228.0,2022-05-25 08:00:00,,30,2
3466,34,883.0,2022-05-25 09:00:00,,25,8
3467,49,605.0,2022-05-25 10:00:00,,1,10
3468,52,412.0,2022-05-25 11:00:00,2.0,31,1
3469,31,573.0,2022-05-25 12:00:00,17.0,20,1
3470,11,588.0,2022-05-25 13:00:00,18.0,29,8
3471,65,759.0,2022-05-25 14:00:00,16.0,16,5
3472,83,286.0,2022-05-25 15:00:00,,23,4
3473,4,830.0,2022-05-25 16:00:00,3.0,17,4
3474,71,834.0,2022-05-25 17:00:00,13.0,25,4
3475,27,920.0,2022-05-25 18:00:00,20.0,12,2
3476,70,74.0,2022-05-25 19:00:00,18.0,8,6
3477,84,202.0,2022-05-25 20:00:00,16.0,12,10
3478,25,39.0,2022-05-25 21:00:00,7.0,24,4
3479,51,239.0,,20.0,5,4
3480,39,376.0,2022-05-25 23:00:00,10.0,32,3
3481,5,733.0,2022-05-26 00:00:00,17.0,22,2
3482,17,,2022-05-26 01:00:00,1.0,19,5
3483,10,87.0,2022-05-26 02:00:00,,34,5
3484,94,575.0,2022-05-26 03:00:00,10.0,19,9
3485,53,444.0,2022-05-26 04:00:00,11.0,16,7
3486,93,,,,12,4
3487,80,478.0,2022-05-26 06:00:00,20.0,14,4
3488,94,540.0,2022-05-26 07:00:00,20.0,8,10
3489,95,421.0,,16.0,6,2
3490,32,241.0,2022-05-26 09:00:00,11.0,9,3
3491,97,468.0,2022-05-26 10:00:00,13.0,8,7
3492,36,647.0,,9.0,35,8
3493,84,119.0,2022-05-26 12:00:00,7.0,2,8
3494,87,613.0,,10.0,20,3
3495,41,569.0,2022-05-26 14:00:00,14.0,32,5
3496,96,589.0,2022-05-26 15:00:00,3.0,35,4
3497,51,454.0,2022-05-26 16:00:00,18.0,17,5
3498,23,204.0,2022-05-26 17:00:00,,32,4
3499,80,965.0,2022-05-26 18:00:00,14.0,14,10
3500,46,620.0,2022-05-26 19:00:00,3.0,7,3
3501,62,,2022-05-26 20:00:00,3.0,16,3
3502,5,342.0,2022-05-26 21:00:00,9.0,31,3
3503,31,395.0,2022-05-26 22:00:00,3.0,30,10
3504,5,926.0,2022-05-26 23:00:00,10.0,21,2
3505,89,385.0,2022-05-27 00:00:00,,30,5
3506,47,110.0,,,19,3
3507,86,890.0,2022-05-27 02:00:00,9.0,33,5
3508,55,691.0,2022-05-27 03:00:00,20.0,30,10
3509,21,113.0,2022-05-27 04:00:00,1.0,12,6
3510,57,47.0,2022-05-27 05:00:00,15.0,9,6
3511,31,263.0,2022-05-27 06:00:00,14.0,26,2
3512,86,8.0,2022-05-27 07:00:00,18.0,27,1
3513,82,368.0,,5.0,28,10
3514,82,317.0,2022-05-27 09:00:00,3.0,7,10
3515,19,,2022-05-27 10:00:00,8.0,16,6
3516,85,161.0,2022-05-27 11:00:00,4.0,11,7
3517,91,390.0,2022-05-27 12:00:00,4.0,4,1
3518,45,963.0,2022-05-27 13:00:00,,16,8
3519,98,742.0,2022-05-27 14:00:00,16.0,25,2
3520,68,104.0,2022-05-27 15:00:00,2.0,12,1
3521,64,933.0,2022-05-27 16:00:00,14.0,4,9
3522,16,573.0,2022-05-27 17:00:00,5.0,20,7
3523,19,100.0,2022-05-27 18:00:00,3.0,3,8
3524,76,320.0,2022-05-27 19:00:00,16.0,11,4
3525,4,,2022-05-27 20:00:00,1.0,6,10
3526,34,426.0,,,5,10
3527,83,870.0,2022-05-27 22:00:00,1.0,3,6
3528,74,476.0,2022-05-27 23:00:00,16.0,33,5
3529,21,747.0,2022-05-28 00:00:00,13.0,32,8
3530,93,656.0,2022-05-28 01:00:00,20.0,11,10
3531,30,,2022-05-28 02:00:00,,35,9
3532,32,,2022-05-28 03:00:00,14.0,34,4
3533,85,444.0,2022-05-28 04:00:00,19.0,35,6
3534,83,108.0,2022-05-28 05:00:00,2.0,3,3
3535,50,383.0,2022-05-28 06:00:00,13.0,8,9
3536,24,580.0,,,3,8
3537,75,343.0,2022-05-28 08:00:00,12.0,24,3
3538,90,935.0,2022-05-28 09:00:00,12.0,1,9
3539,44,333.0,2022-05-28 10:00:00,4.0,16,6
3540,11,562.0,2022-05-28 11:00:00,18.0,28,9
3541,27,499.0,2022-05-28 12:00:00,15.0,13,7
3542,92,352.0,2022-05-28 13:00:00,16.0,14,5
3543,65,410.0,2022-05-28 14:00:00,7.0,29,1
3544,34,756.0,2022-05-28 15:00:00,,29,6
3545,8,483.0,2022-05-28 16:00:00,1.0,36,4
3546,17,365.0,2022-05-28 17:00:00,7.0,27,8
3547,16,620.0,2022-05-28 18:00:00,,19,3
3548,77,106.0,2022-05-28 19:00:00,8.0,17,7
3549,36,650.0,2022-05-28 20:00:00,7.0,24,8
3550,79,464.0,2022-05-28 21:00:00,,11,4
3551,92,509.0,2022-05-28 22:00:00,6.0,11,6
3552,73,,2022-05-28 23:00:00,15.0,22,8
3553,56,239.0,2022-05-29 00:00:00,13.0,20,6
3554,18,83.0,2022-05-29 01:00:00,,23,8
3555,1,717.0,2022-05-29 02:00:00,8.0,26,3
3556,18,641.0,2022-05-29 03:00:00,19.0,30,3
3557,86,,2022-05-29 04:00:00,10.0,10,10
3558,9,807.0,2022-05-29 05:00:00,6.0,22,9
3559,58,,2022-05-29 06:00:00,19.0,9,2
3560,2,415.0,,6.0,29,7
3561,4,,2022-05-29 08:00:00,,14,2
3562,98,955.0,2022-05-29 09:00:00,6.0,24,4
3563,54,,2022-05-29 10:00:00,7.0,22,10
3564,87,697.0,2022-05-29 11:00:00,2.0,14,7
3565,89,,2022-05-29 12:00:00,9.0,32,7
3566,67,333.0,2022-05-29 13:00:00,11.0,30,4
3567,42,915.0,2022-05-29 14:00:00,4.0,29,3
3568,73,320.0,2022-05-29 15:00:00,13.0,19,1
3569,36,822.0,2022-05-29 16:00:00,5.0,17,10
3570,22,923.0,2022-05-29 17:00:00,6.0,34,7
3571,90,667.0,2022-05-29 18:00:00,,17,9
3572,1,907.0,2022-05-29 19:00:00,,1,7
3573,55,,2022-05-29 20:00:00,18.0,3,10
3574,16,871.0,2022-05-29 21:00:00,16.0,29,7
3575,7,90.0,2022-05-29 22:00:00,10.0,25,3
3576,64,527.0,,2.0,8,3
3577,52,569.0,2022-05-30 00:00:00,1.0,33,9
3578,45,,2022-05-30 01:00:00,16.0,21,4
3579,37,121.0,,4.0,13,7
3580,11,,,19.0,31,10
3581,83,,2022-05-30 04:00:00,16.0,9,7
3582,56,94.0,2022-05-30 05:00:00,9.0,26,8
3583,57,327.0,2022-05-30 06:00:00,15.0,7,2
3584,52,961.0,2022-05-30 07:00:00,9.0,19,2
3585,14,320.0,2022-05-30 08:00:00,11.0,6,9
